"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2015-Kustia"	"Short-BRRI dhan33"	"2015"	2015	1997	"Kustia"	"BRRI dhan33"	"Short"	5.28333333333333	5.28333333333333	0.218758537979813	0.0478552979390651	20.8963279525146	0.0427134035376877
"2015-Rajshahi"	"Short-BRRI dhan33"	"2015"	2015	1997	"Rajshahi"	"BRRI dhan33"	"Short"	5.24122093033333	5.24122093033333	0.279277948149425	0.0779961723225532	12.8211419896928	0.166336421389496
"2015-Rangpur"	"Short-BRRI dhan33"	"2015"	2015	1997	"Rangpur"	"BRRI dhan33"	"Short"	1.33333333333333	1.33333333333333	0.197496902055921	0.039005026321686	25.6377214503768	-0.051118017963947
"2015-Satkhira"	"Short-BRRI dhan33"	"2015"	2015	1997	"Satkhira"	"BRRI dhan33"	"Short"	5.26175710633333	5.26175710633333	0.277161568787217	0.0768185352125914	13.0176915926938	0.243791490012708
"2015-Sonagazi"	"Short-BRRI dhan33"	"2015"	2015	1997	"Sonagazi"	"BRRI dhan33"	"Short"	3.37547906966667	3.37547906966667	0.366558300514481	0.134364987676065	7.44241500182222	-0.00620532243196203
"2001-Barisal"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.22666666666667	2.22666666666667	0.130270249273229	0.0169703378457092	58.9263460216168	-0.000146063744208558
"2001-Comilla"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.664224806	2.664224806	0.23667842636729	0.0560166775076966	17.8518263576522	-0.0571267439480798
"2001-Gazipur"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.13046511633333	3.13046511633333	0.179855289614039	0.0323479252021499	30.913883773094	0.045559203528807
"2001-Rajshahi"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	1.94666666666667	1.94666666666667	0.198814026698745	0.0395270172121694	25.2991515811146	-0.248828697816086
"2001-Rangpur"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.86308139533333	2.86308139533333	0.230290459685437	0.05303369582213	18.8559364852471	0.041989387637051
"2001-Satkhira"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.549147287	3.549147287	0.0529806450071667	0.00280694874537542	356.258731709137	0.00252033940978924
"2001-Sonagazi"	"Aromatic-BRRI dhan34"	"2001"	2001	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.12806201533333	3.12806201533333	0.164927883915615	0.0272012068928827	36.7630746656926	-0.0184501820675305
"2002-Barisal"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.45	3.45	0.281482928237029	0.0792326388888922	12.6210613962044	0.0735621250170193
"2002-Comilla"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.01666666666667	3.01666666666667	0.358938442571367	0.128836805555559	7.76175717558261	-0.340831136268801
"2002-Gazipur"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.36381135666667	2.36381135666667	0.208116403099544	0.0433124372390919	23.088056543201	-0.00830454219550436
"2002-Rajshahi"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.24566666666667	2.24566666666667	0.198955141044788	0.0395831481481514	25.2632760855001	-0.230906423782894
"2002-Rangpur"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.59333333333333	2.59333333333333	0.279582341169079	0.0781662854935831	12.7932393574221	0.0614694560093638
"2002-Satkhira"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.23720930233333	3.23720930233333	0.0743786699049421	0.00553218653682834	180.760354580037	0.000490067631982782
"2002-Sonagazi"	"Aromatic-BRRI dhan34"	"2002"	2002	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.42706201533333	3.42706201533333	0.161449105660212	0.0260658137184824	38.3644267084949	-0.00218470248930336
"2003-Barisal"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.46058139533333	3.46058139533333	0.278625937318527	0.0776324129466279	12.8812175487512	-0.161798630009748
"2003-Comilla"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.80659069766667	2.80659069766667	0.221178470801202	0.0489199159459583	20.441572326181	-0.025289358982274
"2003-Gazipur"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	1.99459689933333	1.99459689933333	0.324529121267277	0.105319150550511	9.49494934941013	0.0802189496440933
"2003-Rajshahi"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.09616666666667	2.09616666666667	0.208537285789058	0.0434877995642674	22.9949551372949	-0.225071465065232
"2003-Rangpur"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	3.13282945733333	3.13282945733333	0.219466692898206	0.0481656292916755	20.7616928234099	0.0430271806167863
"2003-Satkhira"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.86108527166667	3.86108527166667	0.0803328310865496	0.0064533637503801	154.957947309432	0.00979748137897873
"2003-Sonagazi"	"Aromatic-BRRI dhan34"	"2003"	2003	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.16333333333333	2.16333333333333	0.352617507724465	0.124339106753813	8.04252198771191	-0.0790070936552172
"2004-Barisal"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.61243469833333	2.61243469833333	0.181123324176459	0.0328056585607306	30.4825461177308	0.0369136468934061
"2004-Comilla"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	1.79096802333333	1.79096802333333	0.183361735588652	0.0336215260780828	29.7428497944321	0.00962030906163136
"2004-Gazipur"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.115775194	3.115775194	0.250251521523669	0.0626258240249113	15.9678537659196	0.128647573185243
"2004-Kustia"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	2.874816279	2.874816279	0.231310783736644	0.0535046786728603	18.6899543143549	-0.0174866360980226
"2004-Rajshahi"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.28581395366667	3.28581395366667	0.258791076389244	0.0669728212187034	14.9314301205028	0.0388295640805287
"2004-Rangpur"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.24333333333333	2.24333333333333	0.223354422759665	0.0498871981663029	20.0452227576786	0.0168410882303101
"2004-Satkhira"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.75875969	3.75875969	0.0666436838076715	0.0044413805914569	225.155214557276	-0.00481920080153797
"2004-Sonagazi"	"Aromatic-BRRI dhan34"	"2004"	2004	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.41437632133333	3.41437632133333	0.212624180500443	0.0452090421334848	22.1194688674754	-0.0115470358727374
"2005-Barisal"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.25733333333333	3.25733333333333	0.397251863695922	0.157809043209883	6.33677246664513	-0.130619129177982
"2005-Comilla"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.11666666666667	3.11666666666667	0.240082416876525	0.0576395668932734	17.3491935123597	0.0854474464211603
"2005-Gazipur"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.95257751933333	3.95257751933333	0.331375450796174	0.109809689390368	9.10666449884082	0.489360719975214
"2005-Kustia"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.461899225	3.461899225	0.202586823538365	0.0410414210713645	24.3656280385896	-0.0183100196386503
"2005-Rajshahi"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	4.52635658933333	4.52635658933333	0.224303420598291	0.0503120244920936	19.875964247019	0.16586748251785
"2005-Rangpur"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.38527289266667	1.38527289266667	0.342009921960273	0.116970786719272	8.5491431497335	-0.203586215161142
"2005-Satkhira"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.629147287	3.629147287	0.0241789846416651	0.000584623298301876	1710.50316144541	-0.000631931124799312
"2005-Sonagazi"	"Aromatic-BRRI dhan34"	"2005"	2005	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.44	3.44	0.130167062086742	0.0169434640522938	59.0198082820391	0.00911837205584254
"2006-Barisal"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.07966666666667	2.07966666666667	0.196868261562541	0.0387571124106572	25.8017158090711	-0.0387218819882436
"2006-Comilla"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	0.793333333333333	0.793333333333333	0.121424162177443	0.0147438271604939	67.8249947665897	0.00569549227669042
"2006-Gazipur"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.23333333333333	2.23333333333333	0.11771624785792	0.0138571150097473	72.1650934770031	-0.0350312186597277
"2006-Kustia"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.48333333333333	3.48333333333333	0.235855141608738	0.0556276478232778	17.9766723766009	-0.145729430415218
"2006-Rajshahi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.31666666666667	3.31666666666667	0.156217264277102	0.0244038336582218	40.9771683418722	0.0980720353702376
"2006-Rangpur"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.85	2.85	0.460449236462256	0.212013499358675	4.71668079167093	0.323759607866191
"2006-Satkhira"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.26666666666667	3.26666666666667	0.0922209892117871	0.00850471085120055	117.581892846932	-0.000205596646856598
"2006-Sonagazi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.91333333333333	2.91333333333333	0.317058724163055	0.100526234567904	9.94765201639493	0.117753105949362
"2007-Barisal"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.93083333333333	3.93083333333333	0.207144702509568	0.0429089277777775	23.3051733471163	0.139668940386573
"2007-Comilla"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	4.57	4.57	0.128486773950664	0.0165088510802491	60.5735671815699	0.146819751935026
"2007-Gazipur"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.66666666666667	2.66666666666667	0.250121841654246	0.0625609356725115	15.9844156621108	0.0592043031490888
"2007-Kustia"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.68333333333333	3.68333333333333	0.442936671098706	0.196192894604003	5.09702454830693	0.0559895113125495
"2007-Rajshahi"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.1	3.1	0.196675587070962	0.0386812865497077	25.8522942021316	0.0359166315425274
"2007-Rangpur"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.7	1.7	0.46633152909624	0.217465095029238	4.5984391190023	-0.047950113988525
"2007-Satkhira"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.83333333333333	2.83333333333333	0.157792242562389	0.0248983918128677	40.163236546193	-0.00056467184397313
"2007-Sonagazi"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.37333333333333	2.37333333333333	0.245868136103233	0.0604511403508777	16.5422851280502	-0.21118313278353
"2008-Barisal"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.79041666666667	2.79041666666667	0.13408273036402	0.0179781785818706	55.622987359154	0.0178120700481776
"2008-Comilla"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.62166666666667	2.62166666666667	0.103794542183517	0.0107733069870858	92.8220091749656	-0.00274972235464821
"2008-Gazipur"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.23333333333333	2.23333333333333	0.126986352123884	0.016125533625731	62.0134516605597	-0.0372496860819771
"2008-Kustia"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.45833333333333	3.45833333333333	0.261360349816372	0.0683092324561361	14.6393095639325	-0.00656845322576149
"2008-Rajshahi"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.66666666666667	3.66666666666667	0.33706494593443	0.11361277777778	8.80182686806533	0.280509305483616
"2008-Rangpur"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	3.536	3.536	0.291870563317027	0.0851884257309986	11.7386838812789	0.144597282315351
"2008-Satkhira"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.05	3.05	0.0896704900378378	0.00804079678362597	124.36578449991	0.00456858863019338
"2008-Sonagazi"	"Aromatic-BRRI dhan34"	"2008"	2008	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	1.73333333333333	1.73333333333333	0.0835917047284917	0.00698757309941534	143.111204100845	0.00145274506108262
"2009-Barisal"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	1.65	1.65	0.220973675082275	0.0488293650793669	20.4794798862243	-0.0969793406977513
"2009-Comilla"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.95916666666667	2.95916666666667	0.0980211104038042	0.00960813808479476	104.0784375885	-0.000625867990856843
"2009-Gazipur"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.03333333333333	3.03333333333333	0.301780891292354	0.0910717063492074	10.9803586655726	0.0428191055939706
"2009-Kustia"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.23333333333333	3.23333333333333	0.242403092511742	0.0587592592592562	17.0185943901679	-0.0491635564872834
"2009-Rajshahi"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.38333333333333	3.38333333333333	0.193103065381298	0.0372887938596537	26.8177083915282	0.0994509930609797
"2009-Rangpur"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.88333333333333	2.88333333333333	0.450886839239004	0.20329894179894	4.91886475724496	0.153198146405596
"2009-Satkhira"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.94166666666667	2.94166666666667	0.118707487003799	0.0140914674707571	70.9649298112649	0.00876157304809988
"2009-Sonagazi"	"Aromatic-BRRI dhan34"	"2009"	2009	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	1.36666666666667	1.36666666666667	0.119826815064344	0.0143584656084645	69.6453247351506	-0.000938849012544152
"2010-Barisal"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	1.84333333333333	1.84333333333333	0.151739691124092	0.023024933862435	43.4311779558027	-0.0346404846081378
"2010-Comilla"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.29666666666667	3.29666666666667	0.094068073122371	0.00884880238095574	113.009643220441	0.0106182089297846
"2010-Gazipur"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.35	2.35	0.300298380381168	0.0901791172595529	11.0890417913696	-0.223596325756807
"2010-Kustia"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.06666666666667	3.06666666666667	0.267112722177734	0.0713492063491992	14.0155728587333	-0.293508318889288
"2010-Rajshahi"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.99166666666667	2.99166666666667	0.17895656285502	0.0320254513888827	31.2251648808028	0.00899320708606588
"2010-Rangpur"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.13333333333333	2.13333333333333	0.32959410664069	0.108632275132275	9.2053673623457	-0.163767670471906
"2010-Satkhira"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.99583333333333	2.99583333333333	0.102330838071042	0.0104716004203217	95.4963864032997	0.0129917638234818
"2010-Sonagazi"	"Aromatic-BRRI dhan34"	"2010"	2010	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.97666666666667	2.97666666666667	0.104913331862387	0.0110068072024674	90.852867830358	0.00888456994275177
"2011-Barisal"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.03666666666667	2.03666666666667	0.207245460071494	0.0429506807202451	23.2825180702815	-0.0396414693066598
"2011-Comilla"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.89666666666667	2.89666666666667	0.0906512813420829	0.00821765480896146	121.689219521546	-0.0275985588303618
"2011-Gazipur"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.98333333333333	2.98333333333333	0.298516405506644	0.0891120443566069	11.221827612867	-0.0968356747578136
"2011-Kustia"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.89333333333333	3.89333333333333	0.15067043846643	0.0227015810276662	44.049795420914	0.0225904936493042
"2011-Rajshahi"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.6	2.6	0.287348516544748	0.082569169960467	12.111057922452	-0.19005373320504
"2011-Rangpur"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.26666666666667	2.26666666666667	0.243650144799973	0.059365393061048	16.8448307749206	-0.0925141084974332
"2011-Satkhira"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.96875	2.96875	0.110149448563419	0.0121329010188253	82.4205190867716	0.0155650601205126
"2011-Sonagazi"	"Aromatic-BRRI dhan34"	"2011"	2011	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	5.13333333333333	5.13333333333333	0.403781287410964	0.163039328063255	6.13348945851901	0.181516125473442
"2012-Barisal"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.73	2.73	0.115621572568604	0.0133683480432369	74.8035581334155	0.00958846274591352
"2012-Comilla"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.22333333333333	3.22333333333333	0.177170020605692	0.0313892162014212	31.8580748746037	0.00442703580506754
"2012-Gazipur"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	2.20566666666667	2.20566666666667	0.294246355329214	0.0865809176245258	11.5498891376583	-0.306559977833919
"2012-Kustia"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.99666666666667	3.99666666666667	0.0858951066630596	0.00737796934865838	135.538649287265	0.0123615304015208
"2012-Rajshahi"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.51	3.51	0.388473000564369	0.150911272167484	6.62641024515507	0.253623613353293
"2012-Rangpur"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.16666666666667	1.16666666666667	0.102383673160463	0.0104824165298285	95.3978500238403	-0.00488174522630991
"2012-Satkhira"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	1.94833333333333	1.94833333333333	0.0741893862454103	0.00550406503147068	181.683899859883	-0.0107894671837734
"2012-Sonagazi"	"Aromatic-BRRI dhan34"	"2012"	2012	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.98333333333333	2.98333333333333	0.106681129715292	0.011380863437331	87.8667954770327	0.0155727244479711
"2013-Barisal"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	2.31	2.31	0.119823293997234	0.0143576217843475	69.6494179203262	-0.0432192017400785
"2013-Comilla"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	3.05	3.05	0.132762066432854	0.0176257662835216	56.7351219750883	0.0471913971556317
"2013-Gazipur"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.08666666666667	3.08666666666667	0.337009247086461	0.113575232621783	8.80473653380134	-0.15088406320324
"2013-Kustia"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	2.46666666666667	2.46666666666666	0.232569062669084	0.0540883689107762	18.4882631911048	-0.0949781642073031
"2013-Rajshahi"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.20533333333333	3.20533333333333	0.452235588087734	0.204517027133059	4.88956843358279	0.400991715827831
"2013-Rangpur"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.56666666666667	1.56666666666667	0.110684601490524	0.0122510810071162	81.6254499843024	0.00256174316130231
"2013-Sonagazi"	"Aromatic-BRRI dhan34"	"2013"	2013	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.98	2.98	0.0662272242733976	0.0043860452349589	227.995824582363	0.00094265595551013
"2014-Bhanga"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Bhanga"	"BRRI dhan34"	"Aromatic"	2.45833333333333	2.45833333333333	0.224641938734889	0.0504640006385697	19.8161062806364	-0.211632921982781
"2014-Comilla"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.8	2.8	0.186035774119274	0.0346093092521575	28.8939600820742	-0.0639410644888287
"2014-Gazipur"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.41666666666667	3.41666666666667	0.272948974276666	0.0745011425586841	13.4226129379466	-0.15044266382059
"2014-Kustia"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	4.54333333333333	4.54333333333333	0.310736302688336	0.0965570498084171	10.3565716018058	0.241654901184744
"2014-Rajshahi"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	4.61027131766667	4.61027131766667	0.419649446356864	0.176105657827623	5.67840927052343	0.379597499608049
"2014-Rangpur"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.83333333333333	1.83333333333333	0.274700789272758	0.0754605236270763	13.2519621112354	-0.133379537354675
"2014-Satkhira"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.72333333333333	3.72333333333333	0.0981647037772755	0.00963630906768025	103.774172556789	0.0206234271740948
"2014-Sonagazi"	"Aromatic-BRRI dhan34"	"2014"	2014	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.71	3.71	0.102373305807809	0.0104802937420191	95.4171728976119	0.0656109179373852
"2015-Bhanga"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Bhanga"	"BRRI dhan34"	"Aromatic"	4.18333333333333	4.18333333333333	0.197529999325466	0.0390181006335187	25.6291306794402	0.082777431891639
"2015-Comilla"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	2.733754426	2.733754426	0.406385088158473	0.16514883987757	6.05514395827021	-0.346626341126494
"2015-Gazipur"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Gazipur"	"BRRI dhan34"	"Aromatic"	3.55096139633333	3.55096139633333	0.601949766311273	0.362343521162196	2.75981200600071	-0.0856958288946466
"2015-Kustia"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	4.05666666666667	4.05666666666667	0.218758537979813	0.0478552979390651	20.8963279525146	0.0508942171056894
"2015-Rajshahi"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	2.607837209	2.607837209	0.279277948149426	0.0779961723225532	12.8211419896928	-0.225144771900164
"2015-Rangpur"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	1.71666666666667	1.71666666666667	0.197496902055921	0.039005026321686	25.6377214503768	0.0794447896997426
"2015-Satkhira"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	2.54891472866667	2.54891472866667	0.277161568787217	0.0768185352125914	13.0176915926938	-0.147411465596647
"2015-Sonagazi"	"Aromatic-BRRI dhan34"	"2015"	2015	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	3.203081395	3.203081395	0.366558300514481	0.134364987676065	7.44241500182222	0.0825147657680185
"2001-Barisal"	"Aromatic-BRRI dhan37"	"2001"	2001	1998	"Barisal"	"BRRI dhan37"	"Aromatic"	2.35	2.35	0.130270249273229	0.0169703378457092	58.9263460216168	-0.00844616519800123
